Time of the day,Hour of Time,Mode,Stop Name,Avg. Delay Seconds
Afternoon,16,B,HERMAN,146.929824561
Afternoon,16,B,HELLEVELT,165.752727273
Afternoon,16,B,HELDENPLEIN,145.410596026
Afternoon,16,B,HEILIGENBORRE,58.25
Afternoon,16,B,HEEMBEEK,104.563926941
Afternoon,16,B,HAREN,88.723557692
Afternoon,16,B,HANSSENSPARK,105.903508772
Afternoon,16,B,HANNETONS,144.802139037
Afternoon,16,B,HANKAR,82.153374233
Afternoon,16,B,GUTENBERG,92.531751570
Afternoon,16,B,GULLEDELLE,104.415262636
Afternoon,16,B,GUILLAUME,84.642774566
Afternoon,16,B,GUILL. DE GREEF,123.910852713
Afternoon,16,B,GUI,155.505395683
Afternoon,16,B,GUEUX,110.168765743
Afternoon,16,B,GROELSTVELD,174.668341709
Afternoon,16,B,GRIOTTES,132.85
Afternoon,16,B,GRAND-PLACE,120.362869198
Afternoon,16,B,GRAND SABLON,107.798798799
Afternoon,16,B,GOSSART,79.684615385
Afternoon,16,B,GLOBE,157.819599109
Afternoon,16,B,GLIBERT,49.863669860
Afternoon,16,B,GILSON,128.645590682
Afternoon,16,B,GERSIS,166.453416149
Afternoon,16,B,GERMOIR,58.986577181
Afternoon,16,B,GERGEL,172.177570093
Afternoon,16,B,GEORGES HENRI,120.701731025
Afternoon,16,B,GEORGES BRUGMANN,150.197872340
Afternoon,16,B,GEO BERNIER,69.803351955
Afternoon,16,B,GENOT,110.503424658
Afternoon,16,B,GENEVE,138.912087912
Afternoon,16,B,GEEFS,145.043478261
Afternoon,16,B,GAZELLE,149.927046263
Afternoon,16,B,GAULOIS,109.744868035
Afternoon,16,B,GATTI DE GAMOND,83.524390244
Afternoon,16,B,GARE FOREST-EST,126.333333333
Afternoon,16,B,GARE DU NORD,103.433436533
Afternoon,16,B,GARE DU MIDI,107.260006727
Afternoon,16,B,GARE DE SAINT-JOB,156.756898817
Afternoon,16,B,GARE DE LINKEBEEK,160.276381910
Afternoon,16,B,GARE DE L'OUEST,93.758418741
Afternoon,16,B,GARE DE JETTE,128.500846024
Afternoon,16,B,GARE DE HAREN-SUD,94.226703755
Afternoon,16,B,GARE DE BOCKSTAEL,114.776556777
Afternoon,16,B,GARE DE BERCHEM,102.106115108
Afternoon,16,B,GARE D'EVERE,94.204188482
Afternoon,16,B,GARE CENTRALE,97.412263536
Afternoon,16,B,GARDON,95.373737374
Afternoon,16,B,GANSHOREN-SPORT,88.864161850
Afternoon,16,B,FUTAIE,173.943396226
Afternoon,16,B,FUSS,127.579234973
Afternoon,16,B,FRUITS,98.175107296
Afternoon,16,B,FROISSART,131.587608261
Afternoon,16,B,FRANS HALS,144.212560386
Afternoon,16,B,FRANS COURTENS,93.369706840
Afternoon,16,B,FRAITEUR,78.246935201
Afternoon,16,B,FORUM,154.223602484
Afternoon,16,B,FORT-JACO,155.892857143
Afternoon,16,B,FORESTOISE,142.273109244
Afternoon,16,B,FORESTERIE,123.484848485
Afternoon,16,B,FOREST NATIONAL,119.976190476
Afternoon,16,B,FOREST CENTRE,139.931564246
Afternoon,16,B,FOREST (BERVOETS),64.631487889
Afternoon,16,B,FONSON,102.690476190
Afternoon,16,B,FLORIDE,94.843626807
Afternoon,16,B,FLAGEY,97.582862114
Afternoon,16,B,FIRMIN LECHARLIER,121.695890411
Afternoon,16,B,FEVRIER,102.636363636
Afternoon,16,B,FETIS,81.391221374
Afternoon,16,B,FERNAND LEGER,85.947797716
Afternoon,16,B,FERNAND COCQ,87.263157895
Afternoon,16,B,FERME NOS PILIFS,121.377142857
Afternoon,16,B,FAUCONNERIE,67.256410256
Afternoon,16,B,EVERE SHOPPING,104.676855895
Afternoon,16,B,EUGENE TOUSSAINT,95.930693069
Afternoon,16,B,ETTERBEEK GARE,79.200617284
Afternoon,16,B,ETANGS NOIRS,110.027111575
Afternoon,16,B,ETANGS D'IXELLES,70.740540541
Afternoon,16,B,ETANGS BOITSFORT,135.509933775
Afternoon,16,B,ETANGS,98.896216216
Afternoon,16,B,ESPLANADE,138.403377111
Afternoon,16,B,ERNEST LAUDE,109.793296089
Afternoon,16,B,ERASME,150.067669173
Afternoon,16,B,EQUIPAGES,130.815789474
Afternoon,16,B,ENTREPOT,116.919413919
Afternoon,16,B,ENNEPETAL,156.017341040
Afternoon,16,B,ENGELAND,136.607188703
Afternoon,16,B,EMILE DELVA,108.104140527
Afternoon,16,B,ELOY,76.463768116
Afternoon,16,B,ELEPHANT,111.091549296
Afternoon,16,B,ELBERS,109.609375
Afternoon,16,B,EGLISE WEZEMBEEK,158.769230769
Afternoon,16,B,EGLISE ST-JULIEN,83.455089820
Afternoon,16,B,EGIDE VAN OPHEM,150.846938776
Afternoon,16,B,EGGERGAT,184.042105263
Afternoon,16,B,EENENS,107.682008368
Afternoon,16,B,EDDY MERCKX,170.692307692
Afternoon,16,B,DUYSBURGH,102.097560976
Afternoon,16,B,DUNETTE,104.039164491
Afternoon,16,B,DUNANT,90.064285714
Afternoon,16,B,DUDEN,86.536178108
Afternoon,16,B,DUCHESSE BRABANT,121.604361371
Afternoon,16,B,DUBOIS,80.988727858
Afternoon,16,B,DROSSART,156.555214724
Afternoon,16,B,DROGENBOS-SHOP.,183.423841060
Afternoon,16,B,DRIES,170.04
Afternoon,16,B,DREVE DE NIVELLES,105.301115242
Afternoon,16,B,DOUVRES,71.288659794
Afternoon,16,B,DORENT,158.072398190
Afternoon,16,B,DON BOSCO,76.059360731
Afternoon,16,B,DOMAINE,83.065934066
Afternoon,16,B,DOCKS BRUXSEL,165.761116856
Afternoon,16,B,DIVIN SAUVEUR,173.381962865
Afternoon,16,B,DIRECTOIRE,163.582317073
Afternoon,16,B,DIGUE DU CANAL,105.525528169
Afternoon,16,B,DIEUDONNE LEFEVRE,118.358709677
Afternoon,16,B,DIELEGHEM,104.402135231
Afternoon,16,B,DIEGEMSTRAAT,149.686046512
Afternoon,16,B,DIAMANT,132.315880322
Afternoon,16,B,DIABOLO,108.218623482
Afternoon,16,B,DIABLOTINS,107.650501672
Afternoon,16,B,DEUX GARES,91.914893617
Afternoon,16,B,DEUX CHAUSSEES,126.704
Afternoon,16,B,DEUTSCHE SCHULE,164.615384615
Afternoon,16,B,DESTOUVELLES,102.794392523
Afternoon,16,B,DEPORTES,83.206896552
Afternoon,16,B,DEMINEURS,124.622302158
Afternoon,16,B,DEMEY,131.179411765
Afternoon,16,B,DELTA,89.864406780
Afternoon,16,B,DELPORTE,71.908011869
Afternoon,16,B,DELHOVE,123.741433022
Afternoon,16,B,DELACROIX,92.944267516
Afternoon,16,B,DEGROOFF,125.551939058
Afternoon,16,B,DECROLY,88.206924979
Afternoon,16,B,DEBUSSY,139.824644550
Afternoon,16,B,DE WANSIJN,152.579378069
Afternoon,16,B,DE WAND,135.904475043
Afternoon,16,B,DE VILLEGAS,142.003144654
Afternoon,16,B,DE LOMBAERDE,67.094763092
Afternoon,16,B,DE LINDE,44.564663024
Afternoon,16,B,DE HEYN,111.750877193
Afternoon,16,B,DE BROUCKERE,97.708728180
Afternoon,16,B,DE BEJAR,113.218009479
Afternoon,16,B,DANSAERT,191.281065089
Afternoon,16,B,DAILLY,125.756889764
Afternoon,16,B,DA VINCI,111.572964670
Afternoon,16,B,CUREGHEM,50.786749482
Afternoon,16,B,CROSSING,153.601307190
Afternoon,16,B,CROIX DE GUERRE,147.880239521
Afternoon,16,B,CROCQ,120.551971326
Afternoon,16,B,CRAETBOS,172.945017182
Afternoon,16,B,CPAS GANSHOREN,110.612903226
Afternoon,16,B,COTEAUX,182.661448141
Afternoon,16,B,CORTENBACH,89.638344227
Afternoon,16,B,CONSCIENCE,88.897975709
Afternoon,16,B,CONDOR,91.136593592
Afternoon,16,B,COMTE DE FLANDRE,125
Afternoon,16,B,COLONEL BOURG,142.947916667
Afternoon,16,B,COLOMBOPHILES,88.858823529
Afternoon,16,B,COLLEGE ST-PIERRE,154.187725632
Afternoon,16,B,COLLEGE S.-COEUR,83.923076923
Afternoon,16,B,COLIGNON,162.008097166
Afternoon,16,B,COGHEN,183.753541076
Afternoon,16,B,CLOVIS,100.766949153
Afternoon,16,B,CLINIQUES-UCL,210.278688525
Afternoon,16,B,CLESSE,141.775862069
Afternoon,16,B,CLEMENCEAU,52.722222222
Afternoon,16,B,CLEMENCE EVERARD,136.131034483
Afternoon,16,B,CLAYS,130.030303030
Afternoon,16,B,CLAESSENS,102.665562914
Afternoon,16,B,CIMETIERES,106.416837782
Afternoon,16,B,CIM. DE MOLENBEEK,90.138134593
Afternoon,16,B,CIM. DE JETTE,120.657608696
Afternoon,16,B,CIM. DE BRUXELLES,73.963900862
Afternoon,16,B,CIM. D'IXELLES,74.118483412
Afternoon,16,B,CICERON,64.334355828
Afternoon,16,B,CHOPIN,82.903682720
Afternoon,16,B,CHIREC,80.159624413
Afternoon,16,B,CHIEN VERT,110.708520179
Afternoon,16,B,CHEVALERIE,122.407547170
Afternoon,16,B,CHENAIE,151.969696970
Afternoon,16,B,CHEMIN VERT,90.860050891
Afternoon,16,B,CHEMIN DE FER,143.508670520
Afternoon,16,B,CHAZAL,77.824113475
Afternoon,16,B,CHAUMONTEL,96.080924855
Afternoon,16,B,CHASSEURS ARDEN.,136.126213592
Afternoon,16,B,CHARROI,127.420497362
Afternoon,16,B,CHARMILLE,77.011066398
Afternoon,16,B,CHAPELLE,131.182038835
Afternoon,16,B,CHANT D'OISEAU,110.48
Afternoon,16,B,CESAR DE PAEPE,143.482213439
Afternoon,16,B,CERISAIE,69.456730769
Afternoon,16,B,CERIA,154.613193403
Afternoon,16,B,CERES,143.711111111
Afternoon,16,B,CAVELL,135.928286853
Afternoon,16,B,CARREFOUR STALLE,154.312
Afternoon,16,B,CARLI,109.359649123
Afternoon,16,B,CARENE,127.246775580
Afternoon,16,B,CAPRICORNE,142.547486034
Afternoon,16,B,CANDRIES,97.625615764
Afternoon,16,B,CAMPUS CERIA,130.344322344
Afternoon,16,B,CALYPSO 2000,87.589235127
Afternoon,16,B,CABRIS,168.924012158
Afternoon,16,B,BUYL,69.177705977
Afternoon,16,B,BUEDTS,86.170434783
Afternoon,16,B,BUDA,147.358208955
Afternoon,16,B,BUANDERIE,62.456310680
Afternoon,16,B,BRUSSELS AIRPORT,83.640360767
Afternoon,16,B,BRUNARD,133.9375
Afternoon,16,B,BROEREN,101.901408451
Afternoon,16,B,BROEK,77.25
Afternoon,16,B,BRILLANT,110.992424242
Afternoon,16,B,BRESIL,147.217391304
Afternoon,16,B,BREMER,182.638532110
Afternoon,16,B,BRAVES,178.651399491
Afternoon,16,B,BRAEMT,128.639285714
Afternoon,16,B,BRABANCONNE,128.879629630
Afternoon,16,B,BOZAR,76.351170569
Afternoon,16,B,BOURSE,121.645091694
Afternoon,16,B,BOURGET,120.076521739
Afternoon,16,B,BOURDON,154.890109890
Afternoon,16,B,BOULEAUX,144.969273743
Afternoon,16,B,BOULE ET BILL,126.270114943
Afternoon,16,B,BOTANIQUE,149.966850829
Afternoon,16,B,BOSSUET,121.796875
Afternoon,16,B,BOSSAERT-BASILIQ.,106.874501992
Afternoon,16,B,BORNE,134.874773140
Afternoon,16,B,BORDET STATION,110.889088460
Afternoon,16,B,BOONDAEL GARE,148.842857143
Afternoon,16,B,BONAVENTURE,109.978787879
Afternoon,16,B,BON AIR,94.679782904
Afternoon,16,B,BOLLINCKX,126.764492754
Afternoon,16,B,BOIS DES ILES,97.452975048
Afternoon,16,B,BOILEAU,131.368421053
Afternoon,16,B,BOCKSTAEL,116.223359422
Afternoon,16,B,BLYCKAERTS,93.919132150
Afternoon,16,B,BLOKKEN,121.390022676
Afternoon,16,B,BIZET,130.646907216
Afternoon,16,B,BIPLAN,98.288174512
Afternoon,16,B,BIGARREAUX,146.513392857
Afternoon,16,B,BIENFAITEURS,81.945567652
Afternoon,16,B,BIEN-FAIRE,172.033333333
Afternoon,16,B,BIEBUYCK,116.330882353
Afternoon,16,B,BICOQUE,137.144278607
Afternoon,16,B,BICHON,86.204906205
Afternoon,16,B,BIBLIOTHEQUE,65.948717949
Afternoon,16,B,BIARRITZ,111.284284284
Afternoon,16,B,BEYSEGHEM,135.104
Afternoon,16,B,BERVOETS,145.170515098
Afternoon,16,B,BERGOJE,138.582582583
Afternoon,16,B,BERGDAL,145.445086705
Afternoon,16,B,BERENSHEIDE,104.377622378
Afternoon,16,B,BERCHEM-SHOPPING,93.332348597
Afternoon,16,B,BENES,95.435897436
Afternoon,16,B,BEMPT,133.920152091
Afternoon,16,B,BELGICA,108.795918367
Afternoon,16,B,BEKA,113.806122449
Afternoon,16,B,BEGUINAGE,62.837278107
Afternoon,16,B,BEEKKANT,64.304857621
Afternoon,16,B,BEECKMANS,92.846153846
Afternoon,16,B,BEAUTE,96.962450593
Afternoon,16,B,BEAULIEU,66.442066421
Afternoon,16,B,BASTOGNE,93.400499064
Afternoon,16,B,BASILIX,103.438485804
Afternoon,16,B,BASCULE,84.200712589
Afternoon,16,B,BARON DE CASTRO,116.912536443
Afternoon,16,B,BAILLI,120.396825397
Afternoon,16,B,AZALEES,191.375415282
Afternoon,16,B,AVENUE DU ROI,114.655136268
Afternoon,16,B,AVENUE DU PORT,116.726900585
Afternoon,16,B,AVANT-PORT,115.228571429
Afternoon,16,B,AUTRIQUE,136.084398977
Afternoon,16,B,AULNE,99.912359551
Afternoon,16,B,AUDREY HEPBURN,154.746666667
Afternoon,16,B,AUDITOIRES-UCL,194.650349650
Afternoon,16,B,AUDERGHEM-SHOP.,86.028328612
Afternoon,16,B,ARTISTES,114.779126214
Afternoon,16,B,ARTEMIS,90.706227967
Afternoon,16,B,ARSENAL,83.915470494
Afternoon,16,B,ARISTIDE BRIAND,103.378571429
Afternoon,16,B,ARIANE,96.195258020
Afternoon,16,B,ARENBERG,109.697636512
Afternoon,16,B,ARCHIDUCS,160.918781726
Afternoon,16,B,ARCADES,76.113636364
Afternoon,16,B,ARBRE UNIQUE,86.289405685
Afternoon,16,B,ARBRE BALLON,114.376021798
Afternoon,16,B,AQUIRIS,124.25
Afternoon,16,B,ANTOON VAN OSS,103.293963255
Afternoon,16,B,ANNEESSENS,122.664150943
Afternoon,16,B,ANNECY,93.009389671
Afternoon,16,B,ANDROMEDE,142.262899263
Afternoon,16,B,ANCIENNE BARRIERE,87.178947368
Afternoon,16,B,ANATOLE FRANCE,92.898648649
Afternoon,16,B,AMETHYSTE,112.1375
Afternoon,16,B,AMBIORIX,114.096707819
Afternoon,16,B,ALTITUDE CENT,78.038543897
Afternoon,16,B,ALBERT I,54.496124031
Afternoon,16,B,ALBERT,100.054708520
Afternoon,16,B,AERODROME,170.735042735
Afternoon,16,B,ADEPS,149.729166667
Afternoon,16,M,YSER,129.689583333
Afternoon,16,M,VEEWEYDE,57.725609756
Afternoon,16,M,VANDERVELDE,60.462406015
Afternoon,16,M,TRONE,133.895127119
Afternoon,16,M,TOMBERG,63.200381679
Afternoon,16,M,THIEFFRY,66.789473684
Afternoon,16,M,STUYVENBERGH,146.055666004
Afternoon,16,M,STOCKEL,80.188216039
Afternoon,16,M,SIMONIS,147.188803513
Afternoon,16,M,SCHUMAN,66.756964457
Afternoon,16,M,SAINTE-CATHERINE,63.307344633
Afternoon,16,M,SAINT-GUIDON,56.950867052
Afternoon,16,M,ROODEBEEK,67.804008909
Afternoon,16,M,ROI BAUDOUIN,107.970711297
Afternoon,16,M,ROGIER,120.827659574
Afternoon,16,M,RIBAUCOURT,120.063291139
Afternoon,16,M,PORTE DE NAMUR,130.539303483
Afternoon,16,M,PORTE DE HAL,133.486855941
Afternoon,16,M,PETILLON,69.012396694
Afternoon,16,M,PARC,64.794608472
Afternoon,16,M,PANNENHUIS,152.421875
Afternoon,16,M,OSSEGHEM,134.604147031
Afternoon,16,M,MONTGOMERY,62.936448598
Afternoon,16,M,MERODE,65.946474087
Afternoon,16,M,MAELBEEK,66.490373726
Afternoon,16,M,MADOU,126.821581197
Afternoon,16,M,LOUISE,133.664937759
Afternoon,16,M,LA ROUE,58.947761194
Afternoon,16,M,JOSEPH.-CHARLOTTE,70.807121662
Afternoon,16,M,JACQUES BREL,62.689411765
Afternoon,16,M,HOUBA-BRUGMANN,139.054347826
Afternoon,16,M,HOTEL DES MONNAIES,133.960602549
Afternoon,16,M,HEYSEL,142.008196721
Afternoon,16,M,HERRMANN-DEBROUX,89.006451613
Afternoon,16,M,HANKAR,66.848739496
Afternoon,16,M,GRIBAUMONT,68.295039164
Afternoon,16,M,GARE DU MIDI,135.634632820
Afternoon,16,M,GARE DE L'OUEST,105.402948403
Afternoon,16,M,GARE CENTRALE,65.207042254
Afternoon,16,M,ETANGS NOIRS,61.3
Afternoon,16,M,ERASME,54.452296820
Afternoon,16,M,ELISABETH,90.318568995
Afternoon,16,M,EDDY MERCKX,62.436868687
Afternoon,16,M,DEMEY,68.122015915
Afternoon,16,M,DELTA,67.791469194
Afternoon,16,M,DELACROIX,141.005819593
Afternoon,16,M,DE BROUCKERE,62.857419981
Afternoon,16,M,CRAINHEM,61.373464373
Afternoon,16,M,COMTE DE FLANDRE,63.428734322
Afternoon,16,M,CLEMENCEAU,137.541666667
Afternoon,16,M,CERIA,65.452674897
Afternoon,16,M,BOTANIQUE,124.506607930
Afternoon,16,M,BOCKSTAEL,150.771573604
Afternoon,16,M,BIZET,60.136246787
Afternoon,16,M,BELGICA,153.827586207
Afternoon,16,M,BEEKKANT,99.434306569
Afternoon,16,M,BEAULIEU,69.200455581
Afternoon,16,M,AUMALE,65.751515152
Afternoon,16,M,ARTS-LOI,100.080399061
Afternoon,16,M,ALMA,64.238875878
Afternoon,16,T,ZAMAN-FOREST NAT.,87.061493411
Afternoon,16,T,YSER,99.840875912
Afternoon,16,T,YSAYE,68.135416667
Afternoon,16,T,WOLVENDAEL,98.746606335
Afternoon,16,T,WOLUWE SHOPPING,88.805722892
Afternoon,16,T,WOESTE,72.935760171
Afternoon,16,T,WIENER,82.514450867
Afternoon,16,T,WIELS,89.262948207
Afternoon,16,T,WAGON,69.766258247
Afternoon,16,T,WAELHEM,63.420454545
Afternoon,16,T,VUB,80.463796477
Afternoon,16,T,VOOT,82.721126761
Afternoon,16,T,VLEURGAT,72.742
Afternoon,16,T,VEREMAN,56.957996769
Afternoon,16,T,VERBOEKHOVEN,55.283208020
Afternoon,16,T,VANDERSTICHELEN,105.133333333
Afternoon,16,T,VANDERKINDERE,77.572057206
Afternoon,16,T,VAN ZANDE,77.481191223
Afternoon,16,T,VAN PRAET,64.079268293
Afternoon,16,T,VAN HAELEN,92.654135338
Afternoon,16,T,VAN CUTSEM,51.277533040
Afternoon,16,T,VAN BEETHOVEN,66.564459930
Afternoon,16,T,VALIDA,60.952926209
Afternoon,16,T,UZ-PEDIATRIE,63.564102564
Afternoon,16,T,UZ BRUSSEL,57.588362069
Afternoon,16,T,UNION,91.712616822
Afternoon,16,T,ULB,83.324263039
Afternoon,16,T,UCCLE CALEVOET,85.170686456
Afternoon,16,T,TROIS COULEURS,99.380327869
Afternoon,16,T,TRINITE,64.670731707
Afternoon,16,T,TRIANGLE,90.966005666
Afternoon,16,T,TIR AUX PIGEONS,93.176470588
Afternoon,16,T,TILLEUL,60.959821429
Afternoon,16,T,THOMAS,75.226890756
Afternoon,16,T,THEVENET,91.954861111
Afternoon,16,T,TERVUREN STATION,101.275862069
Afternoon,16,T,TER MEEREN,65.713656388
Afternoon,16,T,TENREUKEN,77.845622120
Afternoon,16,T,SUEDE,77.491717524
Afternoon,16,T,STUYVENBERGH,58.326865672
Afternoon,16,T,STOCKEL,79.694045175
Afternoon,16,T,STIENON,85.132283465
Afternoon,16,T,STEPHANIE,81.959327549
Afternoon,16,T,STALLE (P),57.941547278
Afternoon,16,T,STADE,80.628099174
Afternoon,16,T,SQ. DU CENTENAIRE,59.414201183
Afternoon,16,T,SOLBOSCH,76.244306418
Afternoon,16,T,SIMONIS,68.638140747
Afternoon,16,T,SCHWEITZER,72.692026335
Afternoon,16,T,SAINTE-MARIE,86.387283237
Afternoon,16,T,SAINT-LAMBERT,56.833116037
Afternoon,16,T,SAINT-GUIDON,75.635443038
Afternoon,16,T,SAINT-DENIS,87.618713450
Afternoon,16,T,SAINCTELETTE,107.556962025
Afternoon,16,T,RUISSEAU,72.066914498
Afternoon,16,T,RUE AU BOIS,92.222689076
Afternoon,16,T,ROYALE,78.742216687
Afternoon,16,T,ROODEBEEK,94.042477876
Afternoon,16,T,ROND-PT SOUVERAIN,88.251655629
Afternoon,16,T,ROGIER,79.779953917
Afternoon,16,T,ROFFIAEN,76.402188782
Afternoon,16,T,RODTS,63
Afternoon,16,T,ROCHEFORT,91.652
Afternoon,16,T,ROBIANO,44.896551724
Afternoon,16,T,RITTWEGER,81.094808126
Afternoon,16,T,RIBAUCOURT,102.630931459
Afternoon,16,T,RESISTANCE,72.520930233
Afternoon,16,T,RAVENSTEIN,88.372950820
Afternoon,16,T,QUATRE-VENTS,92.328
Afternoon,16,T,QUATRE BRAS,93.176616915
Afternoon,16,T,PTE D'ANDERLECHT,86.633105802
Afternoon,16,T,PRINC. ELISABETH,78.766846361
Afternoon,16,T,PRINC. CLEMENTINE,89.8
Afternoon,16,T,PORTE DE NINOVE,82.528205128
Afternoon,16,T,PORTE DE HAL,74.204385278
Afternoon,16,T,PORTE DE FLANDRE,84.882352941
Afternoon,16,T,POLYCL. BRUGMANN,83.521259843
Afternoon,16,T,POELAERT,74.056746532
Afternoon,16,T,PLACE ST-PIERRE,71.614973262
Afternoon,16,T,PLACE SAINT-JOB,82.785714286
Afternoon,16,T,PLACE R. ASTRID,60.355801105
Afternoon,16,T,PETIT SABLON,73.560736196
Afternoon,16,T,PETILLON,93.388976378
Afternoon,16,T,PENTATHLON,191.498721228
Afternoon,16,T,PAVILLON,55.780590717
Afternoon,16,T,PATRIE,179.715355805
Afternoon,16,T,PARVIS ST-GILLES,70.311328443
Afternoon,16,T,PARC VIVES,73.268907563
Afternoon,16,T,PARC SENY,81.564986737
Afternoon,16,T,PARC DES SOURCES,88.390492360
Afternoon,16,T,PARC,74.746693795
Afternoon,16,T,PALAIS,76.060606061
Afternoon,16,T,PAIX,59.322128852
Afternoon,16,T,ORBAN,81.344897959
Afternoon,16,T,OPPEMSTRAAT,80.379746835
Afternoon,16,T,ODON WARLAND,71.609561753
Afternoon,16,T,NEERSTALLE,87.298319328
Afternoon,16,T,MUSEE DU TRAM,88.844393593
Afternoon,16,T,MORIS,71.824695122
Afternoon,16,T,MOORSLEDE,90.714285714
Afternoon,16,T,MONTGOMERY,68.770367244
Afternoon,16,T,MONACO,88.215867159
Afternoon,16,T,MOLIERE,116.355555556
Afternoon,16,T,MIROIR,54.521978022
Afternoon,16,T,MESSIDOR,75.422513493
Afternoon,16,T,MERODE,79.840740741
Afternoon,16,T,MERLO,77.992112182
Afternoon,16,T,MENNEKENS,82.679611650
Afternoon,16,T,MEISER,105.361445783
Afternoon,16,T,MEIR,72.430769231
Afternoon,16,T,MAX WALLER,88.364312268
Afternoon,16,T,MASUI,81.070154578
Afternoon,16,T,MARLOW,92.026737968
Afternoon,16,T,MARIUS RENARD,58.704081633
Afternoon,16,T,MARIE-JOSE,77.642184557
Afternoon,16,T,MARIE-CHRISTINE,109.899766900
Afternoon,16,T,MARGUERITE DURAS,106.559834938
Afternoon,16,T,MADOUX,90.616
Afternoon,16,T,MABRU,65.928425358
Afternoon,16,T,MA CAMPAGNE,113.120045300
Afternoon,16,T,LOUISE,77.753125
Afternoon,16,T,LOUIS MARCELIS,75.819819820
Afternoon,16,T,LOUIS BERTRAND,73.788732394
Afternoon,16,T,LONGCHAMP,84.558320373
Afternoon,16,T,LOMBARDIE,73.455026455
Afternoon,16,T,LIEDTS,94.128878282
Afternoon,16,T,LEVURE,65.438311688
Afternoon,16,T,LEOPOLD III,113.452657807
Afternoon,16,T,LEOPOLD II,80.242162162
Afternoon,16,T,LENOIR,60.227214377
Afternoon,16,T,LEMONNIER,81.070366340
Afternoon,16,T,LEKAERTS,173.097560976
Afternoon,16,T,LEGRAND,81.103756708
Afternoon,16,T,LEFRANCQ,74.129807692
Afternoon,16,T,LANCASTER,100.111821086
Afternoon,16,T,LA CHASSE,65.168316832
Afternoon,16,T,KEYENBEMPT,66.148275862
Afternoon,16,T,KARREVELD,82.114779874
Afternoon,16,T,JULES DE TROOZ,78.775862069
Afternoon,16,T,JULES CESAR,79.300165837
Afternoon,16,T,JUBILE,104.621419676
Afternoon,16,T,JOSEPH BAECK,87.191415313
Afternoon,16,T,JEANNE HERREMAN,81.175572519
Afternoon,16,T,JEANNE,97.626349892
Afternoon,16,T,JANSON,78.172073343
Afternoon,16,T,JACOBS FONTAINE,84.881266491
Afternoon,16,T,IMPRIMERIE,81.517426273
Afternoon,16,T,HUNDERENVELD,76.877425945
Afternoon,16,T,HORTA,71.878492528
Afternoon,16,T,HOPITAL BRUGMANN,82.604767880
Afternoon,16,T,HOP. PAUL BRIEN,66.695842451
Afternoon,16,T,HIPPOD. BOITSFORT,79.684391081
Afternoon,16,T,HEYSEL,67.311078503
Afternoon,16,T,HERRMANN-DEBROUX,84.192446043
Afternoon,16,T,HEROS,75.453436807
Afternoon,16,T,HELMET,63.086161880
Afternoon,16,T,HELIOTROPES,66.020224719
Afternoon,16,T,HEEMBEEK,64.144670051
Afternoon,16,T,GUILLAUME TELL,57.8
Afternoon,16,T,GUILL. DE GREEF,70.201171875
Afternoon,16,T,GRAND'ROUTE,67.207667732
Afternoon,16,T,GOSSART,77.484536082
Afternoon,16,T,GOFFIN,59.490725126
Afternoon,16,T,GLOBE,77.472891566
Afternoon,16,T,GJ MARTIN,87.123015873
Afternoon,16,T,GILLON,79.831309042
Afternoon,16,T,GERMOIR,61.723602484
Afternoon,16,T,GEORGES HENRI,77.839552239
Afternoon,16,T,GENOT,74.45625
Afternoon,16,T,GARE DU NORD,77.676443630
Afternoon,16,T,GARE DU MIDI,78.714324843
Afternoon,16,T,GARE DE SAINT-JOB,78.162601626
Afternoon,16,T,GARE DE L'OUEST,90.458181818
Afternoon,16,T,GARE DE JETTE,62.321285141
Afternoon,16,T,GARE DE BERCHEM,98.051528384
Afternoon,16,T,GALLAIT,83.771386431
Afternoon,16,T,FUSEE,171.802588997
Afternoon,16,T,FRANS HALS,73.833333333
Afternoon,16,T,FOYER SCHAERBEEK.,55.503875969
Afternoon,16,T,FOYER JETTOIS,88.816326531
Afternoon,16,T,FORT-JACO,49.099706745
Afternoon,16,T,FOREST CENTRE,84.239813737
Afternoon,16,T,FONSON,51.502040816
Afternoon,16,T,FLAGEY,74.230547550
Afternoon,16,T,FAUCONNERIE,78.274949084
Afternoon,16,T,FAIDER,90.575609756
Afternoon,16,T,EXPOSITION,58.835640138
Afternoon,16,T,EVERE SHOPPING,183.760869565
Afternoon,16,T,EUROCONTROL,197.273684211
Afternoon,16,T,ETTERBEEK GARE,79.401470588
Afternoon,16,T,ESPLANADE,91.123626374
Afternoon,16,T,ESCRIME,86.572222222
Afternoon,16,T,ERNEST SALU,54.928338762
Afternoon,16,T,ENGELAND,87.696390658
Afternoon,16,T,EMPAIN,87.079881657
Afternoon,16,T,EGLISE ST-ANTOINE,66.520446097
Afternoon,16,T,EGLANTIERS,87.557213930
Afternoon,16,T,EGIDE VAN OPHEM,71.028571429
Afternoon,16,T,DUCHESSE BRABANT,91.856164384
Afternoon,16,T,DROGENBOS,106.991285403
Afternoon,16,T,DREVE DES BRULES,93.365942029
Afternoon,16,T,DOUVRES,79.201298701
Afternoon,16,T,DOCKS BRUXSEL,66.998349835
